Date,Adj Close,Adj Close - Dow Jones,Adj Close – NASDAQ,Spx – Adj Close,Adj Close IEF,Adj Close SHY,Adj Close TIP,CWSR0000SA0,INDPRO,IR3TIB01USM156N,Brent,Crude Oil,Gold,Natural gas,S&P GSCI
2011-02-01,76.889999,12226.34,2782.27002,1327.22,76.17691,76.575546,84.886627,218.231,93.0617,0.28,101.74,90.77,1340.25,4.347,5094.781
2011-03-01,75.860001,12319.73,2781.070068,1325.83,76.073822,76.482285,85.810249,219.548,94.0244,0.28,115.42,99.63,1433.5,3.873,5372.547
2011-04-01,72.93,12810.54,2873.540039,1363.61,77.44706,76.885147,87.604378,220.797,93.7011,0.23,118.7,107.94,1427.88,4.362,5559.316
2011-05-01,74.639999,12569.79,2835.300049,1345.2,79.39682,77.166229,87.836266,221.6,93.849,0.21,118.7,107.94,1427.88,4.362,5559.316
2011-06-01,74.300003,12414.34,2773.52002,1320.64,78.998276,77.162758,88.132927,221.466,94.0844,0.22,114.53,100.29,1540.2,4.629,5280.73
2011-07-01,73.900002,12143.24,2756.379883,1292.28,81.511673,77.388115,91.813576,222.057,94.5881,0.24,111.77,94.94,1484.5,4.311,5042.848
2011-08-01,74.129997,11613.53,2579.459961,1218.89,85.302834,77.654938,92.56591,222.778,95.1605,0.29,116.81,94.89,1618.1,4.188,5185.734
2011-09-01,78.550003,10913.38,2415.399902,1131.42,87.227608,77.582634,93.023071,223.379,95.0855,0.33,114.29,88.93,1824.55,4.05,5072.328
2011-10-01,76.169998,11955.01,2684.409912,1253.3,86.124001,77.613747,94.813705,223.481,95.6902,0.37,114.29,88.93,1824.55,4.05,5072.328
2011-11-01,78.389999,12045.68,2620.340088,1246.96,86.622459,77.649521,95.161232,223.957,95.7307,0.41,109.54,92.19,1718.3,3.781,4873.152
2011-12-01,80.169998,12217.56,2605.149902,1257.6,88.192856,77.656914,95.415314,223.886,96.2047,0.49,108.99,100.2,1744.39,3.648,4963.281
2012-01-01,79.279999,12632.91,2813.840088,1312.41,89.286011,77.798553,97.800453,224.494,96.7772,0.4,108.99,100.2,1744.39,3.648,4963.281
2012-02-01,78.730003,12952.07,2966.889893,1365.68,88.14566,77.660561,97.2351,225.107,97.051,0.3,111.56,97.61,1742.74,2.382,4994.969
2012-03-01,78.93,13212.04,3091.570068,1408.47,86.758385,77.597,96.399323,225.661,96.5714,0.29,126.2,108.84,1715.94,2.463,5370.09
2012-04-01,78.790001,13213.63,3046.360107,1397.91,88.92662,77.758057,97.849602,226.024,97.3139,0.29,126.2,108.84,1715.94,2.463,5370.09
2012-05-01,83.040001,12393.45,2827.340088,1310.33,91.489815,77.804222,99.672707,225.357,97.4669,0.29,119.66,106.16,1660.1,2.371,5166.598
2012-06-01,81.650002,12880.09,2935.050049,1362.16,91.112122,77.728653,98.701965,224.997,97.4577,0.32,98.43,83.23,1625.64,2.326,4363.949
2012-07-01,82.639999,13008.68,2939.52002,1379.32,92.39727,77.901855,100.804832,224.94,97.6786,0.3,98.43,83.23,1625.64,2.326,4363.949
2012-08-01,81.25,13090.84,3066.959961,1406.58,92.288918,77.907463,100.854057,226.434,97.2842,0.26,105.96,88.91,1598.59,3.171,4834.441
2012-09-01,79.940002,13437.13,3116.22998,1440.67,91.976456,77.922195,101.370247,227.697,97.2295,0.24,105.96,88.91,1598.59,3.171,4834.441
2012-10-01,79.919998,13096.46,2977.22998,1412.16,91.62001,77.870537,102.002983,228.4,97.5344,0.23,112.19,92.48,1773.79,3.48,5064.316
2012-11-01,80.150002,13025.58,3010.23999,1416.18,92.513107,77.909279,102.327675,227.844,97.9837,0.23,108.17,87.09,1714.09,3.699,4857.824
2012-12-01,79.769997,13104.14,3019.51001,1426.19,91.522186,77.890816,101.32032,227.671,98.2122,0.24,108.17,87.09,1714.09,3.699,4857.824
2013-01-01,79.209999,13860.58,3142.129883,1498.11,90.579773,77.937904,101.201347,228.112,98.1664,0.23,110.36,87.09,1674.54,3.43,4889.008
2013-02-01,81.980003,14054.49,3160.189941,1514.68,91.484726,77.965569,101.394096,229.633,98.6458,0.22,116.76,97.77,1666.54,3.301,5129.902
2013-03-01,82.989998,14578.54,3267.52002,1569.19,91.759468,77.99424,101.611938,228.765,99.0597,0.21,110.4,90.68,1574.86,3.456,4836.453
2013-04-01,81.730003,14839.8,3328.790039,1597.57,93.143555,78.047783,102.349274,228.132,98.9927,0.2,111.08,97.07,1598.4,4.015,4901.262
2013-05-01,83.379997,15115.57,3455.909912,1630.74,90.261444,77.944305,97.872467,228.255,99.0726,0.2,99.95,91.03,1456.74,4.326,4582.988
2013-06-01,83.169998,14909.6,3403.25,1606.28,87.953728,77.867615,94.154678,228.842,99.2065,0.19,99.95,91.03,1456.74,4.326,4582.988
2013-07-01,81.449997,15499.54,3626.370117,1685.73,87.642853,77.994202,95.116325,229.209,98.9204,0.14,103,97.99,1252.8,3.577,4660.086
2013-08-01,82.089996,14810.31,3589.870117,1632.97,86.393784,77.917496,93.445686,229.788,99.4996,0.12,109.54,107.89,1308.84,3.387,4913.379
2013-09-01,80.220001,15129.67,3771.47998,1681.55,87.978119,78.091293,95.057281,229.77,100.0568,0.11,109.54,107.89,1308.84,3.387,4913.379
2013-10-01,80.199997,15545.75,3919.709961,1756.54,88.66291,78.144981,95.433098,229.92,99.9168,0.12,107.94,102.04,1285.99,3.609,4823.016
2013-11-01,80.68,16086.41,4059.889893,1805.81,87.879898,78.21714,94.365387,230.375,100.1762,0.12,105.91,94.61,1314.74,3.513,4696.461
2013-12-01,80.040001,16576.66,4176.589844,1848.36,85.897179,78.05896,93.0168,231.006,100.3658,0.14,105.91,94.61,1314.74,3.513,4696.461
2014-01-01,81.269997,15698.85,4103.879883,1782.59,88.817528,78.253242,95.048576,231.649,100.038,0.12,111.39,94.61,1205.29,4.34,4829.465
2014-02-01,79.779999,16321.71,4308.120117,1859.45,88.982536,78.26252,95.463638,231.898,100.7918,0.13,111.39,94.61,1205.29,4.34,4829.465
2014-03-01,80.099998,16457.66,4198.990234,1872.34,88.491325,78.181961,94.955383,232.303,101.7782,0.12,111.39,94.61,1205.29,4.34,4829.465
2014-04-01,79.489998,16580.84,4114.560059,1883.95,89.140289,78.263428,96.209045,232.768,101.8337,0.12,105.62,99.74,1279,4.276,4910.066
2014-05-01,80.370003,16717.17,4242.620117,1923.57,90.764824,78.403282,97.911636,233.12,102.2325,0.11,107.76,99.42,1283.49,4.719,4978.453
2014-06-01,79.779999,16826.6,4408.180176,1960.23,90.587456,78.339401,97.939301,233.416,102.5722,0.11,107.76,99.42,1283.49,4.719,4978.453
2014-07-01,81.459999,16563.3,4369.77002,1930.67,90.372253,78.277283,98.113205,233.573,102.8479,0.13,112.29,105.34,1325.44,4.455,5098.59
2014-08-01,82.75,17098.45,4580.27002,2003.37,92.0672,78.420921,98.697815,233.477,102.6491,0.13,104.84,97.88,1293.6,3.798,4802.34
2014-09-01,85.940002,17042.9,4493.390137,1972.29,91.116928,78.362579,96.272804,233.433,102.9858,0.12,102.79,97.88,1287.04,4.03,4755.742
2014-10-01,86.879997,17390.52,4630.740234,2018.05,92.507561,78.564766,97.304245,233.208,102.9911,0.12,94.16,90.73,1213.39,4.023,4459.805
2014-11-01,88.360001,17828.24,4791.629883,2067.56,93.709114,78.648323,97.459084,232.591,103.6669,0.13,94.16,90.73,1213.39,4.023,4459.805
2014-12-01,90.269997,17823.07,4736.049805,2058.9,93.694054,78.387505,96.383492,231.494,103.6139,0.15,72.54,69,1210.43,4.007,3827.075
2015-01-01,94.800003,17164.95,4635.240234,1994.99,98.036224,78.937317,99.55117,229.498,102.8479,0.16,55.84,69,1181.6,2.99,3232.798
2015-02-01,95.25,18132.7,4963.529785,2104.5,95.45565,78.677238,98.268394,230.264,102.2292,0.15,55.84,69,1181.6,2.99,3232.798
2015-03-01,98.360001,17776.12,4900.879883,2067.89,96.279228,78.875061,97.794861,230.948,101.8945,0.14,55.84,69,1181.6,2.99,3232.798
2015-04-01,94.599998,17840.52,4941.419922,2085.51,95.666428,78.894653,98.457809,231.118,101.2859,0.13,57.1,50.09,1204,2.605,3042.351
2015-05-01,96.910004,18010.68,5070.029785,2107.39,95.277519,78.929047,97.467712,232.035,100.8408,0.15,66.46,59.15,1178.1,2.776,3282.228
2015-06-01,95.489998,17619.51,4986.870117,2063.11,93.717567,78.952324,96.469025,232.72,100.5063,0.18,64.88,60.2,1188.65,2.649,3225.205
2015-07-01,97.370003,17689.86,5128.279785,2103.84,95.14418,78.986763,96.985565,233.021,101.1831,0.19,62.01,56.96,1168.5,2.783,3167.137
2015-08-01,95.949997,16528.03,4776.509766,1972.18,95.219582,78.947655,96.064362,232.967,100.9115,0.26,62.01,56.96,1168.5,2.783,3167.137
2015-09-01,96.349998,16284.7,4620.160156,1920.03,96.720482,79.178688,95.298141,232.092,100.568,0.27,49.56,45.41,1139.7,2.702,2657.507
2015-10-01,96.949997,17663.54,5053.75,2079.36,96.109222,79.066902,95.794998,232.262,100.1588,0.25,47.69,44.74,1113.16,2.433,2584.551
2015-11-01,100.169998,17719.92,5108.669922,2080.41,95.697884,78.861656,95.710472,232.491,99.4099,0.3,47.69,44.74,1113.16,2.433,2584.551
2015-12-01,98.629997,17425.03,5007.410156,2043.94,95.114265,78.703896,94.743027,232.088,98.8329,0.54,44.44,41.85,1069.11,2.231,2386.579
2016-01-01,99.610001,16466.3,4613.950195,1940.24,98.590294,79.295845,96.22879,231.862,99.4797,0.57,44.44,37.07,1060.24,2.231,2170.615
2016-02-01,98.209999,16516.5,4557.950195,1932.23,99.909477,79.342537,97.403564,231.279,98.9583,0.54,34.24,31.62,1128.46,2.152,2005.392
2016-03-01,94.589996,17685.09,4869.850098,2059.74,99.847206,79.449944,99.027534,232.202,98.1954,0.55,36.81,34.4,1231.86,1.742,2024.285
2016-04-01,93.080002,17773.64,4775.359863,2065.3,99.681076,79.47525,99.234825,233.163,98.4673,0.55,38.67,36.79,1222.11,1.956,2070.556
2016-05-01,95.889999,17787.2,4948.049805,2096.95,99.588058,79.382645,98.595619,233.74,98.2889,0.57,38.67,36.79,1222.11,1.956,2070.556
2016-06-01,96.139999,17929.99,4842.669922,2098.86,102.66066,79.858978,100.781036,234.419,98.7201,0.55,49.72,49.01,1212.4,2.381,2387.4
2016-07-01,95.529999,18432.24,5162.129883,2173.6,102.922661,79.822708,101.011604,234.117,98.8992,0.62,50.35,48.99,1341.91,2.987,2400.04
2016-08-01,96.019997,18400.88,5213.220215,2170.95,101.881828,79.635231,100.710472,234.48,98.7249,0.73,42.14,40.06,1352.85,2.771,2112.299
2016-09-01,95.459999,18308.15,5312,2168.27,102.124779,79.739204,101.501266,235.193,98.606,0.75,45.45,43.16,1313.47,2.792,2154.703
2016-10-01,98.449997,18142.42,5189.140137,2126.15,100.602966,79.701698,101.317329,235.776,98.6703,0.72,45.45,43.16,1313.47,2.792,2154.703
2016-11-01,101.5,19123.58,5323.680176,2198.81,96.344589,79.325203,99.218559,235.992,98.2288,0.71,48.14,46.67,1287.8,2.902,2245.066
2016-12-01,102.389999,19762.6,5383.120117,2238.83,96.076324,79.325897,98.964966,236.654,98.8958,0.87,53.94,51.06,1170.91,3.505,2354.681
2017-01-01,99.510002,19864.09,5614.790039,2278.87,96.576782,79.514923,100.063393,237.722,98.7446,0.9,53.94,51.06,1170.91,3.505,2354.681
2017-02-01,101.120003,20812.24,5825.439941,2363.64,97.128372,79.496101,100.47525,237.85,98.3676,0.87,56.8,53.88,1209.11,3.168,2418.545
2017-03-01,100.349998,20663.22,5911.740234,2362.72,97.220329,79.544083,100.47525,237.678,99.1065,0.98,56.36,53.83,1248.86,2.799,2394.746
2017-04-01,99.050003,20940.51,6047.609863,2384.2,98.285172,79.68914,100.790756,238.174,100.0363,1.03,56.36,53.83,1248.86,2.799,2394.746
2017-05-01,96.919998,21008.65,6198.52002,2411.8,99.098198,79.743843,100.637596,237.901,100.147,1.05,51.52,48.84,1256.3,3.215,2240.402
2017-06-01,95.660004,21349.63,6140.419922,2423.41,98.590622,79.679718,99.787094,238.017,100.3042,1.16,50.63,48.36,1265.26,3.008,2209.488
2017-07-01,92.860001,21891.12,6348.120117,2470.3,98.963783,79.824974,100.214905,237.995,100.2092,1.22,50.63,48.36,1265.26,3.008,2209.488
2017-08-01,92.669998,21948.1,6428.660156,2471.65,100.400955,79.98278,101.322159,238.994,99.7055,1.25,51.78,49.16,1268.55,2.819,2239.534
2017-09-01,93.080002,22405.09,6495.959961,2519.36,98.958328,79.832558,100.594856,240.611,99.7485,1.25,52.75,47.29,1324.57,3.07,2253.928
2017-10-01,94.550003,23377.24,6727.669922,2575.26,98.771698,79.758537,100.99855,240.611,100.988,1.26,52.75,51.6211,1324.57,3.07,2253.928
2017-11-01,93.010002,24272.35,6873.970215,2647.58,98.490707,79.581329,100.934708,241.486,101.273,1.32,60.49,54.3,1274.01,2.893,2415.483
2017-12-01,92.120003,24719.22,6903.390137,2673.61,98.521782,79.474968,101.484245,241.814,101.3696,1.54,63.73,58.36,1280.19,3.061,2478.921
2018-01-01,89.129997,26149.39,7411.47998,2823.81,96.700386,79.411011,101.206528,242.885,101.3561,1.63,66.7045,60.2566,1280.19,3.0817,2556.708
2018-02-01,90.610001,25029.2,7273.009766,2713.83,95.642593,79.249557,100.141747,243.428,101.6495,1.78,69.65,65.8,1348.81,2.856,2665.627
2018-03-01,90.150002,24103.11,7063.450195,2640.87,96.754814,79.445221,101.171616,243.51,102.298,2.08,63.83,60.99,1316.16,2.698,2542.466
2018-04-01,91.839996,24163.15,7066.27002,2648.05,95.506371,79.251198,100.77787,244.33,103.4095,2.2,63.83,65.1858,1316.16,2.698,2542.466
2018-05-01,93.989998,24415.84,7442.120117,2705.27,96.430565,79.521477,100.922173,244.847,102.5408,2.16,73.13,67.25,1303.6,2.802,2716.404
2018-06-01,94.629997,24271.41,7510.299805,2718.37,96.612015,79.534119,101.72287,245.262,103.3045,2.19,76.79,65.81,1292.74,2.962,2759.11
2018-07-01,94.489998,25415.19,7671.790039,2816.29,96.113396,79.482407,101.096581,245.364,103.5474,2.17,78.6233,73.6133,1292.74,2.962,2759.11
2018-08-01,95.139999,25964.82,8109.540039,2901.52,97.077118,79.750046,101.710945,245.782,104.1659,2.19,72.39,67.66,1215.49,2.758,2679.361
2018-09-01,95.190002,26458.31,8046.350098,2913.98,95.903221,79.642944,100.798897,246.233,104.1315,2.24,77.4,69.88,1215.49,2.758,2679.361
2018-10-01,97.129997,25115.76,7305.899902,2711.74,95.61171,79.758736,99.519615,247.094,103.9874,2.37,84.98,75.3,1187.73,3.094,2917.345
2018-11-01,97.269997,25538.46,7330.540039,2760.17,96.87085,80.053917,100.004105,246.825,103.9127,2.56,72.89,63.69,1232.8,3.237,2660.089
2018-12-01,96.169998,23327.46,6635.279785,2506.85,99.387405,80.55127,100.307617,246.124,103.867,2.69,72.89,50.854,1232.8,3.237,2660.089
2019-01-01,95.580002,24999.67,7281.740234,2704.1,100.452812,81.007141,102.052925,245.961,103.3023,2.59,72.89,50.854,1282.17,2.9708,2203.469
2019-02-01,96.160004,25916,7532.529785,2784.49,99.715324,80.929825,101.878349,246.527,102.728,2.49,62.75,55.26,1317.9301,2.734,2433.557
2019-03-01,97.279999,25928.68,7729.319824,2834.4,102.382011,81.435066,103.890587,247.807,102.8635,2.48,65.07,55.8,1293.3123,2.859,2464.062
2019-04-01,97.480003,26592.91,8095.390137,2945.83,101.837646,81.575378,104.120277,249.098,102.2543,2.47,69.01,61.59,1287.415,2.708,2566.273
2019-05-01,97.75,24815.04,7453.149902,2752.06,104.94664,82.171997,105.91198,248.995,102.4519,2.44,72.18,63.6,1276.355,2.62,2605.199
2019-06-01,96.129997,26599.96,8006.240234,2941.76,106.22892,82.538864,106.146896,248.93,102.384,2.3,72.18,63.6,1276.355,2.62,2605.199
2019-07-01,98.519997,26864.27,8175.419922,2980.38,106.291954,82.499313,106.507561,249.475,102.0568,2.22,65.06,59.09,1384.0649,2.267,2498.304
2019-08-01,98.919998,26403.28,7962.879883,2926.46,110.489952,83.149818,109.314209,249.562,102.6882,2.06,60.5,53.95,1445.0551,2.202,2378.534
2019-09-01,99.379997,26916.83,7999.339844,2976.74,109.190277,83.042999,108.304321,249.958,102.3143,2.03,60.5,54.943,1445.0551,2.202,2378.534
2019-10-01,97.349998,27046.23,8292.360352,3037.56,109.411453,83.313248,108.144325,250.971,101.4645,1.88,58.89,53.62,1478.58,2.283,2385.517
2019-11-01,98.269997,28051.41,8665.469727,3140.98,108.662582,83.269249,108.62558,251.514,101.9876,1.77,61.69,56.2,1513.55,2.714,2478.704
2019-12-01,96.389999,28538.44,8972.599609,3230.78,107.508293,83.268959,108.821678,251.791,101.6179,1.76,61.1021,55.869,1513.55,2.714,2478.704
2020-01-01,97.389999,28256.03,9150.94043,3225.52,111.551758,84.019669,111.349724,252.173,101.0918,1.65,66.3929,61.1925,1513.55,2.1483,2591.861
2020-02-01,98.129997,25409.36,8567.370117,2954.22,114.701515,84.621765,112.256912,252.188,101.3247,1.59,66.3929,61.1925,1513.55,2.1483,2591.861
2020-03-01,99.050003,21917.16,7700.100098,2584.59,118.989059,85.685516,110.401306,251.295,97.4477,1.35,66.3929,61.1925,1513.55,2.1483,2591.861
2020-04-01,99.019997,24345.72,8889.549805,2912.43,119.317619,85.939346,113.57515,249.286,84.2018,1.35,24.74,20.31,1590.59,1.588,1445.109
2020-05-01,98.339996,25383.11,9489.870117,3044.31,119.724312,85.9058,114.204361,248.983,85.8434,0.17,26.44,19.78,1699.1212,1.881,1346.903
2020-06-01,97.389999,25812.88,10058.76953,3100.29,119.781601,85.927536,115.613548,250.459,91.1622,0.2,38.32,35.44,1742.44995,1.787,1572.22
2020-07-01,93.489998,26428.32,10745.26953,3271.12,120.816528,86.01683,118.301804,252.069,94.8887,0.18,42.03,39.82,1769.30005,1.691,1667.291
2020-08-01,92.139999,28430.05,11775.45996,3500.31,119.655357,86.007896,119.354546,253.135,95.8924,0.15,42.03,39.82,1769.30005,1.691,1667.291
2020-09-01,93.889999,27781.7,11167.50977,3363,120.058403,86.007851,118.903366,253.837,95.6019,0.13,45.58,42.76,1970.1415,2.513,1799.764
2020-10-01,94.040001,26501.6,10911.58984,3269.96,118.409607,85.97702,117.709625,254.177,96.6454,0.12,40.93,38.72,1905.04907,2.483,1693.712
2020-11-01,91.870003,29638.64,12198.74023,3621.63,118.812126,85.996864,119.221169,254.589,97.1609,0.16,40.93,38.72,1905.04907,2.483,1693.712
2020-12-01,89.940002,30606.48,12888.28027,3756.07,118.452866,86.005798,120.687584,255.275,98.2854,0.17,47.42,44.55,1814.86853,2.88,1855.734
2021-01-01,90.580002,29982.62,13070.69043,3714.24,117.308586,86.090485,121.158424,256.044,99.4076,0.14,47.42,44.55,1898.1,2.88,1976.955
2021-02-01,90.93,30932.37,13192.34961,3811.15,114.460915,86.010765,119.113724,257.104,96.3966,0.11,56.35,53.55,1860.16,2.85,2104.989
2021-03-01,93.230003,32981.55,13246.87012,3972.89,111.736099,85.970856,118.801323,258.904,99.1618,0.1,63.69,60.64,1723.83887,2.777,2273.273
2021-04-01,91.279999,33874.85,13962.67969,4181.17,112.853134,86.02269,120.2118,260.97,99.2416,0.11,64.86,61.45,1730.182,2.639,2276.577
2021-05-01,90.029999,34529.45,13748.74023,4204.11,113.329315,86.081535,121.23999,262.829,99.9226,0.1,64.86,61.45,1730.182,2.639,2276.577
2021-06-01,92.440002,34502.51,14503.9502,4297.5,114.483421,85.933922,121.962318,265.577,100.4704,0.09,70.25,67.52,1900.19,3.104,2533.345
2021-07-01,92.169998,34935.47,14672.67969,4395.26,116.764702,86.075554,125.077568,266.945,101.1676,0.1,75.84,75.23,1776.6,3.661,2619.852
2021-08-01,92.629997,35360.73,15259.24023,4522.68,116.306587,86.048637,124.942307,267.749,101.0927,0.1,75.84,75.23,1776.6,3.661,2619.852
2021-09-01,94.25,33843.92,14448.58008,4307.54,114.444847,85.960823,123.847397,268.872,99.8606,0.1,71.59,68.59,1813.655,4.615,2571.697
2021-10-01,94.120003,35819.56,15498.38965,4605.38,113.936607,85.674393,125.666779,271.724,101.2169,0.11,79.28,75.88,1760.36023,5.619,2754.096
2021-11-01,95.989998,34483.72,15537.69043,4567,115.179504,85.625443,127.06356,274.077,102.0298,0.14,84.71,82.45,1793.045,5.186,2912.465
2021-12-01,95.669998,36338.3,15644.96973,4766.18,114.464676,85.386871,126.732933,,101.6188,0.17,68.57,65.37,1782.66,4.188,2573.235
2022-01-01,96.540001,35131.86,14239.87988,4515.55,112.234192,84.865227,125.067589,,103.0309,0.22,68.57,65.37,1782.66,4.188,2573.235
2022-02-01,96.709999,33892.6,13751.40039,4373.94,111.785538,84.475616,125.70015,,103.5811,0.38,89.16,86.46,1800.65186,4.573,3111.999
2022-03-01,98.309998,34678.35,14220.51953,4530.41,107.252304,83.289375,123.549141,,,0.73,101.13,100.21,1943.219,4.573,3558.34
2022-04-01,102.959999,34583.57,13897.29981,4500.21,103.143745,83.004135,120.642181,,,,104.39,99.27,1924.3,5.72,3678.741
2022-05-01,103.919998,,,,,,,,,,,,,,
